Review,Rating,sentiment,review_length,polarity,label
received promotional item glad definitely tightening delivers promise unlike many toner used past definitely knew used immediately packaging also nice expensive feeling price also includes insert using faux squalane help save shark,5,positive,70,0.13125,2
started using lipid boost eye couple week ago love eye cream smoothly lightweight love also vegan hyaluronic acid hydrate undereye area add nice shine undereye area well making appear brighter like,5,positive,59,0.44000000000000006,2
product cant live without great toner help acneit give nice refresh feeling wiping face problem wish skii would come cotton wipe yet find good cotton wipe product worth every cent feel bad wasting,5,positive,63,0.26233766233766237,2
wanted love bit broke try one time not return,2,negative,19,0.08333333333333333,0
super excited first got happy setting spray also protected sun used time never use smell awful burn eye even closed biggest problem residue left hairclothes skin packaging also leak shake supposed best outcome disappointing,1,negative,82,0.09759259259259258,0
ive using product couple week definitely like hydrating soothing skin use mine every night keep fridge great sensitive skin not heavy,5,positive,42,0.18000000000000002,2
good product skin keep getting better use havent many dry spot daily use sensitive skin irritation easy apply smell nice dry quickly doesnt transfer pillow complementary product received testing purpose,4,positive,55,0.36000000000000004,2
three month ago switched cerave hydrating cleanser ive using decade one got sample topbox since purchased full size find even moisturizing like rinse cleanly could never tell gotten cerave fully work well foreo luna fingertip doesnt sting eye really enjoy using,5,positive,78,0.3633333333333334,2
okay expensive size bottle get really salicylic acid face wash buy much less,1,negative,31,0.008333333333333338,0
cant live without scrub mask think addicted work well removing dead skin clearing pore face feel bright smooth look much better,5,positive,35,0.18939393939393942,2
ive using product week result amazing skin feel hydrated soft use serum apply foundation make skin look flawless glow,5,positive,38,0.55,2
product not claim bei tried five consecutive day not make difference teeth,1,negative,26,0.0,0
muy buena cremita ojo humecta sper bien aclarado ojeras,5,positive,15,0.0,2
aug beautiful lip treatment ceramic lip application mechanical design amount product want make decision much add lip yes expensive work,4,positive,49,0.16249999999999998,2
ive loved protini moisturizer year beyond excited see serum version like dont love burn dont know used strong exfoliators long time lactic acid shouldnt issue dont particularly sensitive skin either next day skin soft smooth deliver result price point though think achieve similar result using cheaper product saying,3,neutral,88,0.2652083333333334,1
love lip balm use laniege lip treatment night one isnt sticky perfect lipstick one purse one nightstandgreat price,5,positive,30,0.8125,2
received product free return honest review really like product work really well couple week started noticing difference fine line overall glow really impressed,5,positive,44,0.40238095238095234,2
skinfix barrier lipidboost eye cream super lightweight feel immediately hydrating soon apply also fast absorbing love safe enough even use eyelidit contains squalene jojoba red seaweed blend sodium hyaluronate macadamia oil promote skin barrier health fight crepiness increase elasticity lipid hydratei already seeing subtle change appearance eye area week use change isnt super dramatic cream feel really nice eye area look firmer also help look awake less puffy morningsthis first skinfix product tried really impressed far slinfix clean brand focused clinical efficacy,5,positive,139,0.25156862745098035,2
dont typically write review product made feel okay wearing makeup dont active acne get red around corner nose smile line skin sooooo sensitive spray brought redness within day keep getting better,5,positive,57,0.15321180555555555,2
product one buy rebuy use entire system love one product take away routine one even mix bronzing drop,5,positive,45,0.390625,2
love hydrating serum love plump skin look soft feel using great addition skincare routine easy layer serum well definitely repurchasing run,5,positive,45,0.3333333333333334,2
moisturizer absolute holy grail extremely dry skin get extremely oily quickly someone recommended literally changed life spent much money trying find perfect moisturizer skin combo leaf skin hydrated leaving completely oil free never use another moisturizer,5,positive,67,0.2555555555555556,2
oily skin mask sticky easily applied brush left skin soft creamy received free testing purpose,4,positive,29,0.22666666666666666,2
using product last week loving texture feel skin wonderful love way make skin look feel,5,positive,34,0.38,2
great daily exfoliator gentle yet effective also leaf skin soft moisturized expensive last little long way,5,positive,31,0.10555555555555557,2
love product amazing exfoliant kept face feeling clean leaving skin smooth glowing far favourite exfoliant combination skin not irritate rather soothed,5,positive,39,0.39333333333333337,2
loved everything take another couple week result serum applies nicely dry quickly residue scent didnt dry skin makeup went flawlessly,5,positive,41,0.5095238095238095,2
havent used product oil based cleanser cleanser youre supposed use water based one work well used properly,4,positive,30,0.0,2
switched recently stuff amazing little long way see tube lasting long time easily get really good lather use twice day origin clear improvement moisturizer definitely helped manage oiliness pore get nasty acne breakout back control,5,positive,67,0.06892361111111112,2
never written review product one good not spent countless hour youth sun left skin horrible dark spot sun damage ive tried every fade make skin health avail miracle product spot fading skin healthy youthful glow texture smooth not greasy addicted,5,positive,82,-0.021440972222222226,2
love nondrying treatment daily use nonirritating since lower percentage good overall maintenance acne prevention oil control doesnt require put stronger acne medication skin well really irritating area dont need large zit youll still need stronger product apply spot treat love product toner keep acne bay summer especially best acne stuff ive found age,5,positive,85,0.3142857142857143,2
sits top skin doesnt absorb well smell lovely though,2,negative,11,0.5625,0
one two retinol eye cream tried neither worked one specifically cause burning feeling apply sunscreen morning using night think eye area may sensitive retinol,2,negative,47,0.1,0
ive using cleanser week already tell difference skin softer clearer sensitive reactive skin doesnt seem bother perfect fighting pimple wrinkle time,5,positive,54,0.37666666666666665,2
think good morning cleanser using different product face night gel cleanser feel light skin,3,neutral,30,0.4066666666666667,1
oilydehydrated skin always looking product keep skin hydrated without greasing product skin glowy radiant morning oil slick also love midday shower dont feel like full skincare slather nice thick layer nighttime full absorbed left beautifully plump skin,5,positive,73,0.26666666666666666,2
wow let say huge fan glow recipe quite collection super excited try new launch strawberry smooth serum cleared skin made blemish scar clear almost instantly soak skin doesnt leave sticky residue behind another amazing product glow recipe cant wait see result month,5,positive,74,0.2572537878787879,2
product made break face using secret sauce thicker thought would switch one summer formula lighter broke almost immediately tried using two week see skin would adjust not skin still recovering took back exchanged,2,negative,74,-0.17500000000000002,0
really wanted love oil wonder skin short time ive used allergic jasmine sambac oil left itchy eye bad really liked wanted keep got back,4,positive,54,0.08571428571428573,2
love stuff hydrating enough use shower bedtime typically use carmex pot heavy duty lip balm fresh one good got softest hint rose scent beautiful packaging fresh product always impress,5,positive,53,0.3537037037037037,2
one best exfoliatiors ive ever used product got fresh brand,5,positive,16,0.6875,2
skin super dry harsh winter needed try something new glad got chance try moisturizer help improve skin hydrate light weight doesnt strong odor really like far cant wait share friend,5,positive,63,0.21737373737373739,2
love serum really taken skin dull glowy ive noticed difference texture tone spendy worth,5,positive,27,0.17760416666666665,2
work well last forever moisturizes skin without leaving looking oily skin stay nice throughout day,4,positive,20,0.6,2
really like product really help dissolve makeup face without drying would say use every day dry spot overall pretty awesome smell lemony nice pleasant,4,positive,50,0.31742424242424244,2
love doesnt break,5,positive,6,0.5,2
glow product super fake smell terrible quality cute idea packaging say thats remotely positive one bounce yeah literally bounce hand try wash gel not nice gel like neosporin jellydont buy anyone giving one product good review likely amateur skincare maybe young girl dont know difference living brand worst,1,negative,102,-0.09393939393939396,0
got sample thisit may hurt pocket like definitely want full size also want try product brand,4,positive,29,0.175,2
love moisturizer received gift set multiple product sensitive dry skin product light moisturizing also really enjoy smell definitely recommend,5,positive,38,0.23976190476190476,2
texture different moisturizers love solid melt cream rub finger applying face noticed mattifying effect normally oily face yet skin still feel hydrated healthylooking love makeup base,5,positive,59,0.13928571428571426,2
using product month opinion honest although received product free exchange review youre looking luminous beautiful primer good option overpriced yes good option afford doesnt improve texture doesnt emphasize either didnt notice long term improvement also irritation dont know neutral product wouldnt recommend price nice luminous primer job well,3,neutral,100,0.5,1
slimy consistency gross worse wore first day hawaii vacation got sunburn spf nope disappointing product,1,negative,30,-0.15,0
super dry skin tzone super oily wanted something clean day face not totally strip face natural oil use daily skin seemed balance little use oil removing makeup face feel clean fresh not dried crackly like foaming cleanser done past there also not really smell face isnt irritated way love,5,positive,95,0.1613888888888889,2
amazing product skincare enthusiast tried everything skincare first time gotten immediate long lasting result first little long way drop cover entire face neck dry super fast proceed spf foundation day later started noticing change skin seemed brighter pore smaller overall skin looked healthier love result continue use forever product gifted dermalogica exchange honest review,5,positive,117,0.21302083333333333,2
added routine since already use love lancme gnifique serum product feel luxurious mama young kid feel sleep deprivation keenly apparent eye skin definitely help brighten depuff eye area wand applicator wonderfully cooling lash noticed even consistent lash look thicker fuller subtle great welcome surprise lot lash fall wearing mascara everyday helped get back track musthave daily nighttime routine worth splurge,5,positive,125,0.2386904761904762,2
received deluxe sample using ever since dry skin really sensitive sometimes super hydrating product break one doesnt give skin hydration need also leaf beautiful glow behind love use makeup make skin look extra dewy definitely make want branch josie maran skin care,4,positive,77,0.265,2
cleanser light fresh cleansmelling saw brightening skin smoothing pore used rest josie marian regimen part keep,4,positive,39,0.2333333333333333,2
packaging super luxurious almost feel like perfume bottle serum feel rich hydrating face issue product broke using day unfortunately didnt use product long enough see result didnt want face keep breaking dont think ingredient designed oily sensitive skin,3,neutral,70,0.007291666666666663,1
wow different product work bit difficult figure first mostly dont want mess isnt cheap however figure start applying notice difference second week isnt like surgery see difference also didnt irrate face like retnoids cant wait continue use,5,positive,79,0.049999999999999996,2
really surprised worked great kinda expecting not taste good good pleasantly surprised taste good got try free would totally buy future skin feel hydrated awake refreshed,5,positive,56,0.4305555555555556,2
received product free influensterin exchange honest review love skii airy milky lotion smell great isnt strong last product last product use ive washed toned skin lotion hydrate face make skin feel silky soft would recommend anyone,5,positive,62,0.35416666666666663,2
texture eye cream different anything ive ever tried isnt thick thin literally feel like velvet eye best doesnt cause get little white bump eye happened eye cream since using ive noticed dark circle getting lighter eye dont appear puffy definitely repurchasing product run favorite eye cream ever would definitely recommend eye cream friend family target multitude concern,5,positive,109,0.06979166666666665,2
preinformation normal skin use makeup almost everyday lush addict always redness kicking around cheek chin nosei received sample tuesday night well last night thursday decided try not read prior using not want bias never even heard tata harper put face morning woke first time long time skin basically evenly toned red insane usually always carry red cheeksso not even faintest amount wow skin also looked rejuvenated beautiful glow basically ranting raving product day anyone listen cannot wait buy full sizei also tempted try rest line seems like really stand company amazing ingredientsif havent tried thisdo yesterday,5,positive,181,0.06875,2
like product hidrates skin ret good oily skin product doesnt make skin oily recommendi received product free sample,4,positive,32,0.5916666666666667,2
great product travel seems quick,4,positive,9,0.6083333333333334,2
issue fine line dryness around eye area really loved genifique facial serum liked nothing unfortunately like wand though cool metal help bit puffiness not enough make worth price would much rather invest good eye cream,2,negative,64,0.27666666666666667,0
stuff work great large pore sensitive skin skin oily not sure much work even great,4,positive,34,0.32346938775510203,2
one amazing product ever used using conjunction blue tansy mask cleared skin scarring fading dramatically not sure oil balancing quality yet still get oily throughout day however feel though decreased slightly,5,positive,58,0.04722222222222224,2
okay here thing started using product research review many people said made break honestly expected would since combinationoily skin hoped best nonetheless began using double cleanse yttp superfood cleanser wanted see effective double cleansing oil would actually help clear acne broke badly first week usage however definitely think stopped using ole henriksen dark spot toner toner btw first started using product didnt want put many strong product face introducing new one ultimately mistake think good not use toner maybe first essentially stopped breakout face gotten used oil began integrating product together oilycombo skin youre thinking trying product would definitely suggest use toner remove excess oil acne calmed use toner face smooth clear calm radiant not oily overall balanced bright really glad added routine supposed gotta balance excess oil,4,positive,285,0.21335940045617463,2
eye cream saved life tax washed car walked dog everything love erased dark circle within week lightweight rich buttery use night instruction say use twice day notice many fine line also gone hydrating brightening love stuff little spendy worth little long way,5,positive,86,0.21546474358974357,2
holy grail moisturizers sensitive oily acne prone skin third empty bottle keep rebuying biossance moisturizer skin loving much sensitive acne prone skin face picky not like product try extra careful love good smell not make face oily winter time oily skin get dry definitely feel soft mosturized feel pair face wash biossance even noticed evened skin tone making clearer softer love much please never change ingredient,5,positive,133,0.22018518518518523,2
received sample sunscreen loved much bought full size bit pricey little pea size cover entire face like look beautiful foundation almost add glow also oily skin not make even oilier like lot sunscreen,5,positive,76,0.3458333333333334,2
resurfacing mask lovely fruity scent gellike consistency smoothly little product long way light application better globbing feel slight tingling sensation skin experience irritation certain remove recommended time sensitive skin like cause slight redness rinsing mask skin felt softer smoother glowing dead skin gently wiped away fabulous facial treatment wish not costly though,4,positive,104,0.11872710622710624,2
currently use avocado serum part normal skin care routine excited know going avocado cleanser applies nice skin helped reduce redness morning cant wait include normal skin care routine,5,positive,58,0.255,2
beautiful packaging nice smooth formula moisturizes skin day airy texture absorbs skin doesnt leave feeling greasy little long way not sure dramatic change like product,4,positive,46,0.13273809523809524,2
nice moisturizer interesting texture solid like spreadable dispense drawback little matte liking received complimentary review purpose via inflienster,4,positive,38,0.2854166666666667,2
ive using product several week safely say amazing skin feel soft great addition skincare routine,5,positive,32,0.43000000000000005,2
cleanser gently remove old dry skin leaving youthful smoothe look feel,5,positive,16,0.07777777777777779,2
course didnt find product amazing review smell great made skin softbut many cheaper mask,3,neutral,32,0.6333333333333334,1
product complimentary laneige laneige radianc cream good texture smooth applies easily product absorbs fairly quickly not leave behind residue love citrus scent especially morning refreshing come applicator wish instead jar product came dispenser bottle application skin felt hydrated even little brighter overall really liked cream improved dullfeeling skin,4,positive,89,0.29493055555555553,2
stupid reason decided try another cleanser recently actually expensive huge mistake never forsake thee ceramic slip ive ever used new formula say complete certainty wonderful maybe dont know true difference anywho smell doesnt foam much gentle enough used night day doubt product alone would remove ton makeup hey thats makeup god gave makeup eraser coconut oil right,5,positive,95,0.12862137862137862,2
love skin seem vibrant since starting love refreshing citrus smell received complimentary influenster box definitely purchase run,5,positive,33,0.34348958333333335,2
baume est difficilement applicable sur lvres pour qui est lodeur sent super,2,negative,19,0.3333333333333333,0
not crazy flavored water adding routine didnt much another antioxidant thats recommended skin not much difference orange flavor reminded tang not pleasant product provided free influenster,2,negative,50,0.08666666666666668,0
always wanted try product heard great thing used product offered together normal skin doesnt typically break rather lucky moisturizer thick creamy long way skin felt smooth using smell not overwhelming look forward seeing long term result happy short term result left skin feeling using trywithtopbox freeproduct,5,positive,89,0.16555555555555554,2
hydrating isnt much overnight mask great day balm little bit pearlescent sheen like idea stick yoh decide purchase thisits whitish color jar not careful end speck dust hair,3,neutral,65,0.21250000000000005,1
love mask perfectly detoxifies skin,5,positive,7,0.890625,2
great cleanser sensitive skin refreshing,5,positive,7,0.5791666666666667,2
bought first came december noticed difference skin complexion brighter lot smoother also not broken much used ive used every morning past three month love little long way usually use pump half,5,positive,69,0.06435185185185184,2
product gifted goop goopglow morning skin superpowder wonderful first day skin felt softer glowed superpowder simple use empty packed water first thing morning stir drink,5,positive,49,0.34285714285714286,2
using product week mostly evening creamy applies smoothly face doesnt feel heavy sticky love also tried time applying makeup great feel like hold foundation smoothly recommend trying product amazing,5,positive,62,0.4375,2
two yttp must have bathroom kale cleanser adaptogen moisturizer adding amazing exfoliant list wow first smell product make excited open bottle every night fresh crisp ive curious mandelic acid sensitive skin apprehensive trying certain skincare left skin feeling extremely clean feel like next morning skin looked hydrated glowy excited keep using product nightly routine,5,positive,102,0.20206349206349208,2
using serum morning night week definitely notice difference brightness discoloration spot ive month magically disappeared price stuff good,5,positive,40,0.3025,2
best cleanser ever used sample trialanderror product every brand store company planet luck finding something gentle refreshing wont cause breakout condition skin day long acne prone skin diverge routine even half day get least pimple use acne cleanser night clinique cleanser morning skin literally perfect day long save much makeup dont need conceal cover anything,5,positive,106,0.2592592592592593,2
ive using week omg made skin smooth soft without drying crazy skin dry desert hoping continued use xweek ill see even better result,5,positive,46,0.10243055555555557,2
always dry lip matter much put balm gloss lipstick even thick healing ointment nothing work tried balm fresh clinique solo janiero smelled amazing would work people minor lip dryness not dread winter couldnt enjoy last year matte lipstick trend color would simply settle every single line lip thank goodness found product tingle like lip plumping gloss think buxom bare mineral product different product ive tried unique saw marked improvement hour two product ive tried everything dont love tingle love result night allow product soak cover lip tatchas spun silk balm lip look fuller not fake not like lip injection like nice version lip lip also smoother well cant wait try genius liquid collagen product face neck next super excited brand want vegan cruelty free product line many think collagen think dead animal face product vegan also give great result winwin,4,positive,253,0.2375085034013605,2
loved not fine line fade eyelash also grew,5,positive,14,0.4305555555555556,2
fav get face clean exfoliating love,5,positive,10,0.43333333333333335,2
great balm winter time combination skin summer maybe much using skin super smooth soft,5,positive,35,0.3716666666666667,2
bought site wanted try foundation wanted free shipping loved foundation btw application tingled little gritty dont really care long work righti didnt want believe thing breaking badly dry pretty resistent skin got pimple cheek havent since like used time result throw,1,negative,97,0.05458333333333335,0
love satiny feel stay put use outer eye warm small bit ring finger pat place leaf lovely finish eye also love smaller compact size rather huge intimidating one regular size,5,positive,58,0.28125,2
ive trying week truly feel like given positive result ive tried supplement noticeable result definitely notice difference taking hum feel like skin gotten lot clearer less breakout well ive feeling great skin texture look feel lot smoother softer highly recommend,5,positive,72,0.11320346320346321,2
best moisturizer ever used light great job use renova first product work keep skin moisturized soften wrinkle,5,positive,31,0.752587890625,2
best face scrub ever,5,positive,4,1.0,2
great moisturizer dry skin feel leaf skin dewy use thick take time soak using night worked best light scent great packaging,5,positive,47,0.47222222222222227,2
love producti received already love complaint pump dispersed necessary eye area use spread rest dry area actually feel hydrating doesnt burn eye use brow hope help brow hair well,5,positive,69,0.15708333333333332,2
hydrating smell really good even tho oil not feel greasy face absorbs fast skin feel clean supple,5,positive,26,0.36666666666666664,2
eye cream really brightens depuffs eye havent gotten much sleep last couple month therefore eye looking pretty dull dark keep eye cream inside mini fridge use morning smell great love not greasy slight tint perfect day dont wanna wear make want conceal brighten eye definitely become staple skincare routine,4,positive,94,0.2128787878787879,2
received sample happy got try first love lancme product happy liked face essence well use every morning night help skin care product absorb better since using face essence notice skin look brighter feel much softer price fair amount get product really like definitely recommend,5,positive,92,0.45500000000000007,2
used one time little amount past day ive breaking tiniest white head face know havent changed anything else routine disappointed,1,negative,41,-0.3734375,0
face wash lather well doesnt leave skin feeling overly dry,5,positive,16,-0.06666666666666665,2
want love eye cream cannot get past much make eye burn work well soften line around eye seems moisturizing stopped using time though made eye water sting badly,3,neutral,54,-0.04166666666666664,1
impressed sulwhasoo first care activating serum ive heard many great thing brand jumped opportunity try glad gifted sulwhasoo make face feel supple smooth love ready skin next product apply smell fabulous read part history ritual apply cleansing pat far love result cant wait see long term result,5,positive,94,0.4262019230769231,2
blown away cant beat price either using week forehead visible plumper almost line bad see difference love line look less defined skin less saggy need find collagen supplement,5,positive,60,-0.1416666666666666,2
received product free influenster exchange review love product always look forward first taste watermelon early summernow great watermelon first summer smelling product make skin feel great glow easy use minute feel pore shrunk refreshed ready dance night away,5,positive,76,0.4564814814814815,2
ive using week helped balance skin sure pair oil make tad moisturizing acne prone skin dream not heavy still feel like nourishing help calm breakout plus size drunk elephant protini half cost,4,positive,63,0.09880952380952383,2
serum super hydrating sink skin natural fragrance bit strong not overwhelming put product skin feel smoother softer application really love hydrating ingredient hylauronic acid peptide amazing serum,5,positive,57,0.3773809523809524,2
debated star product pretty good app along frustrating least glo lit pretty easy use get plenty tube stuff brush teeth taste minty fresh youre supposed application lighting time row prepared drool especially time also noticed application lightening stuff got inside lower lip burned little admit teeth little whiter sparklier first day didnt notice huge difference overall day shamefully kept drinking coffee everyday everyones safety app ugh app intended make schedule keep tab application unit connects via bluetooth every single time unit shuts even second disconnect app start reconnect drove nut ended ditching app without dont need tell unit timed minute dont need app tell done maybe missing point app dont see usefulness,4,positive,257,0.057605820105820126,2
finally product exactly supposed tried many product one take trophy easily get acne forehead never away used two day later could barely see work fast job seriously impressed definitely worth price,5,positive,61,0.312037037037037,2
awesome cleanser favorite one use skin feel soft using,5,positive,13,0.5333333333333333,2
made skin dry flakey smelled good though,3,neutral,11,0.31666666666666665,1
little guy problem pimple better part year wear alone makeupconcealer,5,positive,27,0.15625,2
like eye cream moisturizing antiaging property help fight wrinkle absorbs quickly little long way issue sometimes eye little irritated not sure thats interacting product still like,4,positive,55,-0.06666666666666667,2
love stuff really didnt expect help much redness one use made huge difference,5,positive,26,0.4203125,2
super lightweight leaf skin feeling soft fresh,5,positive,10,0.24444444444444446,2
pleasantly surprised product often hesitant try new chemical serum harsh irritating received free influenster try wanted receive thought natural one may okay thick gentle skin moisturizing resurfacing serum still wanted moisturizer give little sample squalane omega repair cream nice leaf skin soft brightens quickly smell not great vegan natural rather product added fragrance,5,positive,104,0.07936868686868687,2
picky come sunscreen one product use also one product use come picking sunscreen son year old eczema one work great doesnt dry skin,5,positive,57,0.14761904761904762,2
tried first packet morning taste like faint orange juice cant tell anything well skin yet aftertaste not bad weird texture cant wait finish remaining four packet see make change skin,4,positive,61,-0.10000000000000002,2
looking product luckily able snag deluxe sample ive used mask four time time left smooth soft visibly brighter skin always follow moisturizer love mask doesnt leave skin dry tight like many mask overall would reccomend definitely going pick full size product next trip sephora,5,positive,81,0.21700680272108844,2
ive used handful time swear see circle disappear,4,positive,22,0.0,2
jaime vraiment produitsuper pour tout monde,4,positive,8,0.0,2
using drug store brand retinol product using serum really saw kept acne control finishing started using retinol reform regularly even though month passed still havent seen difference skin nothing acne dark spot shame expensive maybe retinol not strong enough wouldnt recommend product,1,negative,80,-0.1361111111111111,0
product inexpensive work minimizing wrinkle pore would recommend product,4,positive,17,0.0,2
patch great anti aging ingredient apply clean dry skin keep overnight skin look smooth wrinkle fine line not visible used anywhere face focus forehead,5,positive,46,0.40277777777777785,2
use oil pimple noticed morning substantially less red smaller seems help even skin tone well not notice result immediately ive used two month every often even using time noticed skin become adapted start benefit property skin reactive sensitive ive always struggled redness mild rosacea occasional breakout skin drier youth dont break majorly really moisturizer use still combination break immediately humidity far best product ive used combat redness ive tried several high end product oily use night treatment wish find something market work skin daytime use well wonderful nighttime routine item also smell luxurious beautiful love applying feel fancy special lol,5,positive,210,0.2998057644110275,2
got sample product blown away result bought large bottle full size product turned different sample extremely potent actual full size one completely ineffective even tried using back back night week literally nothing sensitive skin tolerates usual retinol per week there way bottle retinol acid youre spending much product need reliable,1,negative,99,0.12032967032967033,0
loved product skeptic putting thing body goop glow brand ive learned love highly recommend,5,positive,23,0.5666666666666667,2
high hope product ended hating applies nicely however dry becomes flakey seems like not absorbing skin,2,negative,31,0.22,0
best lip balm universe would absolutely devastated lost forever ever discontinue lip product ive found really keep lip smooth hydrated healthy multiple keep one home one purse one pocket work uniform one suitcase flight attendant one car plus another drawer case something happens others lol product give life,5,positive,88,0.3888888888888889,2
dont think really anything skin skin still dry even using still broke even noticed age line using didnt even prevent tried using makeup well skin wouldnt dry dry even faster,1,negative,68,0.08333333333333333,0
year old getting hormonal break out pore issue make face feel clean def helping pore issue really like feeling using ituse def recommend hormonal face break out pore issue never issue,5,positive,54,0.22222222222222224,2
okay best serum ever used first hating felt sticky tried pat waiting second fully dried skin felt silky smooth skin plumped smooth hydrated use little long way serum unscented wonderful sensitive skin actually normally break drop yet find didnt irritate clog pore one truly incredible,5,positive,96,0.3223710317460317,2
god far one favorite sunscreen long shot today first time trying feel good slight lemon scent diminishes time little bit sunscreen definitely long way would recommend sunscreen people dry skin upon application leave skin dewy someone oily skin itll portray oily skin sun protection spf also fully protects thinking buying second one back bottle would definitely last,5,positive,113,0.08779761904761904,2
absolutely love product used immediately upon receipt sample really made eye look bigger definitely going buy sample gone,5,positive,33,0.24,2
ive always big fan lancme product fan aqua gel defense primer moisturizer whenever would put didnt usual layer would stay face actual absorbs really well great product put youre run would recommend product friend family received product free complimentary testing purpose,5,positive,79,0.20714285714285713,2
buy dont look back best face product ive ever purchased didnt even know needed face brightened used stuff really work like water put almost anything highly recommend,5,positive,45,0.33999999999999997,2
better use mist,4,positive,6,0.5,2
loving new baby glow recipe glow recipe never disappoints amazing formulation cute packaging done new eye cream eye cream perfect addition routine love using morning plump bright eye gel cream texture super hydrating plump fine line leaf eye looking bright glowy sink absorbs quickly work well makeup definitely recommend,5,positive,93,0.4541125541125542,2
favorite moisturizer ever ive repurchased several time light refreshing doesnt feel heavy skin packaging cute ive loved summer friday product,5,positive,30,0.3678571428571429,2
absolutely wonderful work wonder ive already purchased product,5,positive,10,1.0,2
great product got sample instore even ordered online awesome make skin feel amazing soft thing expensive,4,positive,31,0.3333333333333334,2
really moisturizing dry skin put use tos moisturizing lotion leaf skin soft even winter,5,positive,28,0.07777777777777779,2
use serum night eyelid youthful refreshing look benefit vitamin dont bad reaction allergy strong scent plus,5,positive,43,-0.13888888888888884,2
pleasantly surprised much like eye gel cream issue many eye cream not absorbing well traveling burning eye gel cream absorbed right didnt issue traveling feel lightweight hydrating really appreciate added fragrance texture creamy smooth glide completely enjoyed,5,positive,76,0.278968253968254,2
tend use toner type product not strong enough remove waterproof makeup love product though skin feel fresh soft use,3,neutral,33,0.19722222222222222,1
worth money bought try despite high price tag terribly dry lip year round need something extra strength fall winter product lip saver repurchased several time given gift dont want use anything else anymore,5,positive,59,0.032222222222222215,2
high hope exfoliating cleanser turned skin worst nightmare never cystic acne tried product,1,negative,28,-0.396,0
self tanning drop perfect summer used along shimmer spray achieve perfect glow theyre easy use left skin feeling smooth not mention end result wonderful one thing would recommend though use caution application skin get blotchty youre not careful there entire guide tropezs website super helpful enjoy hot girl summer get summer glow,5,positive,83,0.46278409090909095,2
smell great applies well dont get near eye sensitivity made mine tear burn first time applied,4,positive,31,0.3833333333333333,2
prefer cleanser foamy oily skin one didnt foam much liking good job cleansing face tho didnt feel overly stripping drying really pricey though wouldnt repurchase way affordable effective option,3,neutral,65,0.4791666666666667,1
always afraid try retinolretinoid heard could irritate face sensitive skin especially eye reluctantly tried one since familiar josie maran brand trusted well skin look even toned smooth ive applying every night bed followed rose hip seed oil moisturizer lock far good irritation loving result,5,positive,87,0.31666666666666665,2
received product free testing purpose influenster jlo beauty serum amazing dry made skin glow love perfect quality winter use,5,positive,38,0.47395833333333337,2
love product ive used overnight mask never one texture like one used mask past night really noticed different feeling skin morning combo skin combo skin well would definitely recommend giving shot,5,positive,62,0.017857142857142856,2
eye cream good say comparable others expensive others ive used thick smoothly nothing special though,4,positive,30,0.19285714285714284,2
super hydrating moisturizing feel little oily first couple minute product definitely worth money skin really dry sensitive perfect buy definitely,5,positive,37,0.21614583333333331,2
great gradual self tanner face mix serum moisturizer every night color built day applies smoothly light refreshing scent highly recommend,5,positive,37,0.38333333333333336,2
everything oil great might best product ive ever bought sephora great addition regular moisturizer buy one fall get winter give little extra support dryness frequent little bit long way bottle not expensive dont use couple drop day,5,positive,74,0.17750000000000005,2
feel like use use feel great going lip feel great minute feel super dry chapped repeat switch different lip balm,2,negative,45,0.40952380952380957,0
looking vitamin serum add skincare routine however not unfortunately product broke dry sensitive skin noticed redness skin applying course next day noticed lot tiny bump face immediately stopped using product skin going back normal tried serum high rating ingredient sadly not workout not repurchasing well onto next,3,neutral,101,-0.07515151515151515,1
skin freak soon october hit whether cold dry hot humid like clockwork face turned super flakey around nose forehead october decided give try not even facial oil helping balm completely took care skin night absorbs well skin look plumper morning not single flake found purchase jar really darn small,5,positive,87,0.0012566137566137584,2
really liked texture product quickly absorbs skin liked soft hydrating skin felt using product also really liked packaging product color received product complimentary laneige,4,positive,47,0.4222222222222222,2
received product influenster wanted give time prior writing review take really good care skin diligent routine switched skii last couple week airy milky lotion first smell amazing leaf skin feeling moisturized fresh skin seems bit healthier since using gave star tend sensitive skin lotion great,5,positive,83,0.36250000000000004,2
used moisturizer year find perfect redness prone skin soothing absorbs quickly not strong smell,5,positive,27,0.5888888888888889,2
love cooling sensation moisturizer use every morning love fresh feeling first thing morning havent noticed huge difference quality skin love not greasy application great daily moisturizer,4,positive,47,0.421875,2
utterly obsessed stuff left super dry skin soft supple smooth glowy,5,positive,17,0.061111111111111116,2
love love love moisturizer ive hunt perfect moisturizer feel like dream use hydrating toner best combination also doesnt give milium breakout prone,5,positive,41,0.75625,2
dont often review product think everyones skin different read almost entirely positive review site ulta dermalogicas website bit bullet along face serum made eye break yes eye acne undereyes eye lid even tear duct hurt going get returned pain really wanted give shot used week couldnt take tiny little pimple anymore acne prone skin usually fairly wellmanaged spiranolactone never broken around eye area however,1,negative,119,0.17808441558441554,0
adore product skin constantly breaking stress hormonal acne time last year tried many thing nothing helped tried completely changed everything prevented breakout minimized get skin much happier,5,positive,54,0.16,2
love retinol youth renewal serum light wear skin definitely looking smoother radiant since started usingits worth moneytotally recommended itthis serum help improve look fine line wrinkle especially around eye,5,positive,42,0.30238095238095236,2
